n,method,encoding,backend,status,runs,solve_time_mean_sec,solve_time_median_sec,solve_time_std_sec,solve_time_min_sec,solve_time_max_sec,total_time_mean_sec,total_time_median_sec,total_time_std_sec,total_time_min_sec,total_time_max_sec
150,cpsat,,ortools-cp-sat,OPTIMAL,1,22.21328929999981,22.21328929999981,,22.21328929999981,22.21328929999981,22.801612499999464,22.801612499999464,,22.801612499999464,22.801612499999464
200,cpsat,,ortools-cp-sat,OPTIMAL,1,28.140286699999702,28.140286699999702,,28.140286699999702,28.140286699999702,29.36177809999936,29.36177809999936,,29.36177809999936,29.36177809999936
